customer_id,Age,Gender,Category,Location,Season,Purchase Amount (USD),Previous Purchases,Review Rating,has_review,Subscription Status,is_subscriber,Discount Applied,discount_used,Payment Method,Shipping Type,Frequency of Purchases,frequency_score,engagement_score,loyalty_A,value_score,loyalty_B,discount_dependency_flag,satisfied_flag
150,38,Male,Clothing,Delaware,Summer,76,14,3.2,1,Yes,1,Yes,1,PayPal,Free Shipping,Monthly,4,0.7,High Engagement,0.4826530612244898,Mid Value,1,0
151,35,Male,Footwear,California,Fall,96,17,4.9,1,Yes,1,Yes,1,Debit Card,Standard,Every 3 Months,3,0.6,Medium Engagement,0.6382653061224489,High Value,1,1
152,28,Male,Accessories,North Dakota,Fall,47,3,4.5,1,Yes,1,Yes,1,Venmo,Next Day Air,Annually,1,0.4,Medium Engagement,0.18915816326530613,Low Value,1,1
153,30,Male,Clothing,South Carolina,Summer,85,42,4.3,1,Yes,1,Yes,1,Venmo,Express,Annually,1,0.4,Medium Engagement,0.8246173469387755,High Value,1,1
154,69,Male,Clothing,North Carolina,Winter,55,22,3.2,1,Yes,1,Yes,1,Debit Card,Standard,Annually,1,0.4,Medium Engagement,0.4330357142857143,Mid Value,1,0
155,41,Male,Clothing,Oklahoma,Fall,98,21,3.6,1,Yes,1,Yes,1,Venmo,Next Day Air,Quarterly,3,0.6,Medium Engagement,0.6915816326530613,High Value,1,0
156,63,Male,Clothing,Maine,Spring,77,21,4.3,1,Yes,1,Yes,1,Bank Transfer,Free Shipping,Quarterly,3,0.6,Medium Engagement,0.5603316326530612,Mid Value,1,1
157,35,Male,Clothing,Missouri,Fall,26,40,4.0,1,Yes,1,Yes,1,Debit Card,Standard,Annually,1,0.4,Medium Engagement,0.43545918367346936,Mid Value,1,1
158,36,Male,Accessories,Vermont,Fall,68,1,3.0,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Fortnightly,5,0.8,High Engagement,0.3,Low Value,1,0
159,25,Male,Clothing,Connecticut,Fall,73,50,4.1,1,Yes,1,Yes,1,Bank Transfer,Standard,Monthly,4,0.7,High Engagement,0.83125,High Value,1,1
160,58,Male,Accessories,New Hampshire,Fall,27,39,3.8,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.4315051020408163,Mid Value,1,0
161,27,Male,Accessories,Texas,Summer,23,34,4.6,1,Yes,1,Yes,1,Venmo,Free Shipping,Monthly,4,0.7,High Engagement,0.355484693877551,Low Value,1,1
162,65,Male,Accessories,North Dakota,Fall,49,29,3.0,1,Yes,1,Yes,1,Venmo,Express,Fortnightly,5,0.8,High Engagement,0.4669642857142857,Mid Value,1,0
163,54,Male,Accessories,California,Summer,74,31,3.0,1,Yes,1,Yes,1,PayPal,Store Pickup,Bi-Weekly,6,0.9,High Engagement,0.6436224489795919,High Value,1,0
164,54,Male,Clothing,Virginia,Summer,67,8,3.4,1,Yes,1,Yes,1,Debit Card,Standard,Weekly,7,1.0,High Engagement,0.36517857142857146,Low Value,1,0
165,59,Male,Accessories,Delaware,Spring,65,5,2.6,1,Yes,1,Yes,1,Credit Card,Free Shipping,Fortnightly,5,0.8,High Engagement,0.32206632653061223,Low Value,1,0
166,42,Male,Accessories,Kentucky,Winter,60,7,2.8,1,Yes,1,Yes,1,Cash,Store Pickup,Monthly,4,0.7,High Engagement,0.3112244897959184,Low Value,1,0
167,46,Male,Footwear,Delaware,Fall,31,30,4.0,1,Yes,1,Yes,1,Cash,Store Pickup,Monthly,4,0.7,High Engagement,0.36466836734693875,Low Value,1,1
168,33,Male,Accessories,Arkansas,Fall,27,14,4.0,1,Yes,1,Yes,1,Credit Card,Express,Every 3 Months,3,0.6,Medium Engagement,0.1764030612244898,Low Value,1,1
169,34,Male,Footwear,Louisiana,Summer,80,5,3.0,1,Yes,1,Yes,1,Cash,Express,Fortnightly,5,0.8,High Engagement,0.41581632653061223,Mid Value,1,0
170,27,Male,Outerwear,Nevada,Summer,30,3,3.3,1,Yes,1,Yes,1,PayPal,Standard,Every 3 Months,3,0.6,Medium Engagement,0.08290816326530612,Low Value,1,0
171,52,Male,Clothing,Wyoming,Fall,25,46,2.6,1,Yes,1,Yes,1,Venmo,Store Pickup,Bi-Weekly,6,0.9,High Engagement,0.49043367346938777,Mid Value,1,0
172,29,Male,Clothing,Virginia,Summer,35,4,3.6,1,Yes,1,Yes,1,Credit Card,Store Pickup,Weekly,7,1.0,High Engagement,0.12436224489795919,Low Value,1,0
173,54,Male,Accessories,Nebraska,Summer,67,42,3.9,1,Yes,1,Yes,1,Credit Card,Next Day Air,Bi-Weekly,6,0.9,High Engagement,0.7121173469387756,High Value,1,0
174,25,Male,Accessories,Hawaii,Fall,46,30,3.4,1,Yes,1,Yes,1,Cash,Standard,Annually,1,0.4,Medium Engagement,0.45841836734693875,Mid Value,1,0
175,41,Male,Footwear,Vermont,Winter,35,37,3.5,1,Yes,1,Yes,1,Venmo,Express,Annually,1,0.4,Medium Engagement,0.4610969387755102,Mid Value,1,0
176,53,Male,Outerwear,Oklahoma,Fall,86,2,2.8,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Annually,1,0.4,Medium Engagement,0.42270408163265305,Mid Value,1,0
177,53,Male,Accessories,New Hampshire,Spring,81,30,2.7,1,Yes,1,Yes,1,Credit Card,Next Day Air,Quarterly,3,0.6,Medium Engagement,0.6771683673469387,High Value,1,0
178,21,Male,Clothing,Kansas,Fall,42,47,3.7,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Monthly,4,0.7,High Engagement,0.6068877551020408,High Value,1,0
179,61,Male,Clothing,Idaho,Fall,43,21,4.3,1,Yes,1,Yes,1,PayPal,2-Day Shipping,Quarterly,3,0.6,Medium Engagement,0.3478316326530612,Low Value,1,1
180,64,Male,Footwear,Illinois,Fall,31,9,4.9,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Fortnightly,5,0.8,High Engagement,0.1503826530612245,Low Value,1,1
181,51,Male,Footwear,South Dakota,Fall,81,12,3.3,1,Yes,1,Yes,1,Debit Card,Store Pickup,Fortnightly,5,0.8,High Engagement,0.49349489795918366,Mid Value,1,0
182,32,Male,Clothing,Massachusetts,Summer,61,4,4.7,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Weekly,7,1.0,High Engagement,0.28686224489795914,Low Value,1,1
183,38,Male,Accessories,Alabama,Summer,96,10,2.8,1,Yes,1,Yes,1,Debit Card,Store Pickup,Annually,1,0.4,Medium Engagement,0.5668367346938775,Mid Value,1,0
184,58,Male,Clothing,Ohio,Spring,29,26,3.6,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Weekly,7,1.0,High Engagement,0.31135204081632656,Low Value,1,0
185,32,Male,Footwear,Hawaii,Spring,33,40,3.0,1,Yes,1,Yes,1,Cash,Express,Fortnightly,5,0.8,High Engagement,0.4792091836734694,Mid Value,1,0
186,46,Male,Clothing,Wisconsin,Summer,32,34,4.5,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Fortnightly,5,0.8,High Engagement,0.411734693877551,Mid Value,1,1
187,39,Male,Accessories,Minnesota,Summer,56,31,2.9,1,Yes,1,Yes,1,Debit Card,Standard,Annually,1,0.4,Medium Engagement,0.5311224489795918,Mid Value,1,0
188,19,Male,Footwear,Georgia,Spring,94,1,3.3,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Bi-Weekly,6,0.9,High Engagement,0.4625,Mid Value,1,0
189,50,Male,Clothing,Arkansas,Spring,53,5,3.1,1,Yes,1,Yes,1,Bank Transfer,Express,Bi-Weekly,6,0.9,High Engagement,0.24706632653061222,Low Value,1,0
190,36,Male,Clothing,West Virginia,Fall,82,4,4.4,1,Yes,1,Yes,1,Credit Card,Next Day Air,Weekly,7,1.0,High Engagement,0.4181122448979592,Mid Value,1,1
191,65,Male,Outerwear,Indiana,Fall,70,48,3.0,1,Yes,1,Yes,1,Venmo,Free Shipping,Quarterly,3,0.6,Medium Engagement,0.7920918367346939,High Value,1,0
192,64,Male,Accessories,Utah,Fall,76,29,3.9,1,Yes,1,Yes,1,Cash,Free Shipping,Every 3 Months,3,0.6,Medium Engagement,0.6357142857142857,High Value,1,0
193,46,Male,Footwear,Nebraska,Summer,29,12,2.9,1,Yes,1,Yes,1,PayPal,Express,Bi-Weekly,6,0.9,High Engagement,0.16849489795918368,Low Value,1,0
194,36,Male,Accessories,North Dakota,Fall,100,29,3.0,1,Yes,1,Yes,1,Venmo,Standard,Annually,1,0.4,Medium Engagement,0.7857142857142857,High Value,1,0
195,51,Male,Accessories,Missouri,Spring,94,15,3.1,1,Yes,1,Yes,1,Debit Card,Express,Quarterly,3,0.6,Medium Engagement,0.6053571428571429,High Value,1,0
196,51,Male,Outerwear,New York,Fall,25,34,4.3,1,Yes,1,Yes,1,Credit Card,Free Shipping,Monthly,4,0.7,High Engagement,0.367984693877551,Low Value,1,1
197,38,Male,Footwear,Washington,Summer,88,41,3.9,1,Yes,1,Yes,1,Credit Card,Next Day Air,Fortnightly,5,0.8,High Engagement,0.8331632653061225,High Value,1,0
198,59,Male,Accessories,South Carolina,Fall,78,41,3.2,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Monthly,4,0.7,High Engagement,0.7706632653061225,High Value,1,0
199,57,Male,Accessories,Utah,Winter,45,39,4.8,1,Yes,1,Yes,1,Credit Card,Standard,Fortnightly,5,0.8,High Engagement,0.5440051020408163,Mid Value,1,1
200,54,Male,Accessories,Idaho,Summer,73,32,3.8,1,Yes,1,Yes,1,Cash,Express,Weekly,7,1.0,High Engagement,0.647576530612245,High Value,1,0
201,25,Male,Clothing,Pennsylvania,Summer,61,29,3.3,1,Yes,1,Yes,1,Venmo,Next Day Air,Monthly,4,0.7,High Engagement,0.5419642857142857,Mid Value,1,0
202,69,Male,Clothing,Missouri,Fall,22,15,4.3,1,Yes,1,Yes,1,Bank Transfer,Free Shipping,Annually,1,0.4,Medium Engagement,0.15535714285714286,Low Value,1,1
203,57,Male,Accessories,Nebraska,Spring,38,33,2.7,1,Yes,1,Yes,1,Venmo,Express,Annually,1,0.4,Medium Engagement,0.4390306122448979,Mid Value,1,0
204,70,Male,Accessories,Indiana,Fall,38,18,3.2,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Weekly,7,1.0,High Engagement,0.28596938775510206,Low Value,1,0
205,24,Male,Footwear,Arizona,Fall,100,35,4.0,1,Yes,1,Yes,1,Cash,Store Pickup,Bi-Weekly,6,0.9,High Engagement,0.846938775510204,High Value,1,1
206,67,Male,Clothing,Hawaii,Winter,64,25,3.0,1,Yes,1,Yes,1,PayPal,Standard,Weekly,7,1.0,High Engagement,0.5198979591836734,Mid Value,1,0
207,24,Male,Clothing,Wisconsin,Summer,55,6,4.2,1,Yes,1,Yes,1,Venmo,Free Shipping,Fortnightly,5,0.8,High Engagement,0.2697704081632653,Low Value,1,1
208,62,Male,Accessories,Rhode Island,Summer,91,17,2.9,1,Yes,1,Yes,1,Bank Transfer,Express,Bi-Weekly,6,0.9,High Engagement,0.6070153061224489,High Value,1,0
209,57,Male,Clothing,Wisconsin,Spring,38,17,4.1,1,Yes,1,Yes,1,Credit Card,Store Pickup,Monthly,4,0.7,High Engagement,0.275765306122449,Low Value,1,1
210,55,Male,Footwear,Minnesota,Winter,97,44,3.2,1,Yes,1,Yes,1,Cash,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.9200255102040816,High Value,1,0
211,45,Male,Outerwear,Vermont,Fall,22,6,3.0,1,Yes,1,Yes,1,PayPal,2-Day Shipping,Fortnightly,5,0.8,High Engagement,0.0635204081632653,Low Value,1,0
212,69,Male,Clothing,South Dakota,Fall,92,45,4.2,1,Yes,1,Yes,1,Debit Card,2-Day Shipping,Fortnightly,5,0.8,High Engagement,0.8989795918367347,High Value,1,1
213,67,Male,Accessories,Virginia,Fall,84,7,4.2,1,Yes,1,Yes,1,Debit Card,Express,Annually,1,0.4,Medium Engagement,0.4612244897959184,Mid Value,1,1
214,30,Male,Accessories,Nevada,Fall,93,11,4.4,1,Yes,1,Yes,1,Debit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.5582908163265305,Mid Value,1,1
215,24,Male,Outerwear,Hawaii,Summer,50,41,4.2,1,Yes,1,Yes,1,Cash,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.5956632653061225,High Value,1,1
216,62,Male,Accessories,New Jersey,Spring,64,24,2.8,1,Yes,1,Yes,1,PayPal,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.5096938775510205,Mid Value,1,0
217,43,Male,Clothing,Massachusetts,Spring,61,21,3.7,1,Yes,1,Yes,1,Venmo,Free Shipping,Weekly,7,1.0,High Engagement,0.4603316326530612,Mid Value,1,0
218,35,Male,Accessories,Oklahoma,Winter,48,24,3.5,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Annually,1,0.4,Medium Engagement,0.4096938775510204,Mid Value,1,0
219,28,Male,Clothing,California,Spring,45,8,2.9,1,Yes,1,Yes,1,Credit Card,Store Pickup,Quarterly,3,0.6,Medium Engagement,0.22767857142857142,Low Value,1,0
220,32,Male,Accessories,Nevada,Spring,88,12,3.0,1,Yes,1,Yes,1,Cash,Free Shipping,Fortnightly,5,0.8,High Engagement,0.5372448979591836,Mid Value,1,0
221,39,Male,Footwear,Arizona,Spring,57,48,3.7,1,Yes,1,Yes,1,Debit Card,Express,Fortnightly,5,0.8,High Engagement,0.7108418367346938,High Value,1,0
222,28,Male,Accessories,North Carolina,Summer,68,6,4.4,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Quarterly,3,0.6,Medium Engagement,0.3510204081632653,Low Value,1,1
223,47,Male,Accessories,New York,Spring,94,14,4.5,1,Yes,1,Yes,1,PayPal,2-Day Shipping,Fortnightly,5,0.8,High Engagement,0.5951530612244899,High Value,1,1
224,20,Male,Clothing,Wyoming,Spring,41,34,4.8,1,Yes,1,Yes,1,PayPal,Free Shipping,Annually,1,0.4,Medium Engagement,0.46798469387755104,Mid Value,1,1
225,63,Male,Clothing,South Dakota,Summer,83,12,2.9,1,Yes,1,Yes,1,Cash,Free Shipping,Every 3 Months,3,0.6,Medium Engagement,0.5059948979591836,Mid Value,1,0
226,25,Male,Outerwear,Arkansas,Spring,22,11,3.2,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Annually,1,0.4,Medium Engagement,0.11454081632653061,Low Value,1,0
227,29,Male,Footwear,Texas,Spring,74,5,3.3,1,Yes,1,Yes,1,PayPal,Free Shipping,Monthly,4,0.7,High Engagement,0.37831632653061226,Low Value,1,0
228,50,Male,Clothing,Rhode Island,Winter,90,25,4.2,1,Yes,1,Yes,1,Venmo,Standard,Fortnightly,5,0.8,High Engagement,0.6823979591836735,High Value,1,1
229,18,Male,Clothing,New Hampshire,Spring,79,11,2.9,1,Yes,1,Yes,1,Credit Card,Store Pickup,Annually,1,0.4,Medium Engagement,0.47079081632653064,Mid Value,1,0
230,70,Male,Footwear,Ohio,Spring,28,27,4.6,1,Yes,1,Yes,1,PayPal,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.3153061224489796,Low Value,1,1
231,66,Male,Accessories,Utah,Fall,88,43,4.1,1,Yes,1,Yes,1,Credit Card,Standard,Annually,1,0.4,Medium Engagement,0.8535714285714285,High Value,1,1
232,28,Male,Clothing,Tennessee,Spring,26,18,3.1,1,Yes,1,Yes,1,Debit Card,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.21096938775510204,Low Value,1,0
233,54,Male,Accessories,Hawaii,Winter,27,32,4.2,1,Yes,1,Yes,1,Bank Transfer,Express,Bi-Weekly,6,0.9,High Engagement,0.3600765306122449,Low Value,1,1
234,19,Male,Clothing,Arizona,Fall,83,27,4.5,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.6590561224489796,High Value,1,1
235,20,Male,Accessories,South Dakota,Summer,39,24,3.7,1,Yes,1,Yes,1,Credit Card,Next Day Air,Weekly,7,1.0,High Engagement,0.3534438775510204,Low Value,1,0
236,43,Male,Accessories,New Jersey,Winter,89,31,3.7,1,Yes,1,Yes,1,Debit Card,Free Shipping,Quarterly,3,0.6,Medium Engagement,0.7373724489795919,High Value,1,0
237,38,Male,Outerwear,North Dakota,Winter,68,39,3.4,1,Yes,1,Yes,1,PayPal,Next Day Air,Fortnightly,5,0.8,High Engagement,0.6877551020408164,High Value,1,0
238,50,Male,Clothing,Iowa,Summer,90,36,3.0,1,Yes,1,Yes,1,Debit Card,Store Pickup,Fortnightly,5,0.8,High Engagement,0.7946428571428572,High Value,1,0
239,64,Male,Clothing,Ohio,Fall,34,5,4.2,1,Yes,1,Yes,1,Cash,Free Shipping,Annually,1,0.4,Medium Engagement,0.12831632653061223,Low Value,1,1
240,49,Male,Clothing,Vermont,Summer,51,47,2.9,1,Yes,1,Yes,1,Credit Card,Express,Bi-Weekly,6,0.9,High Engagement,0.6631377551020409,High Value,1,0
241,47,Male,Clothing,Montana,Winter,45,29,3.5,1,Yes,1,Yes,1,Bank Transfer,Free Shipping,Fortnightly,5,0.8,High Engagement,0.4419642857142857,Mid Value,1,0
242,36,Male,Clothing,Delaware,Winter,88,43,4.1,1,Yes,1,Yes,1,Venmo,Free Shipping,Bi-Weekly,6,0.9,High Engagement,0.8535714285714285,High Value,1,1
243,55,Male,Outerwear,New York,Summer,85,40,4.3,1,Yes,1,Yes,1,Debit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.8042091836734694,High Value,1,1
244,25,Male,Accessories,Kentucky,Winter,100,4,2.8,1,Yes,1,Yes,1,Debit Card,2-Day Shipping,Monthly,4,0.7,High Engagement,0.5306122448979592,Mid Value,1,0
245,53,Male,Accessories,Oregon,Spring,42,39,4.9,1,Yes,1,Yes,1,PayPal,2-Day Shipping,Weekly,7,1.0,High Engagement,0.5252551020408163,Mid Value,1,1
246,49,Male,Footwear,Rhode Island,Summer,53,45,3.3,1,Yes,1,Yes,1,Venmo,Next Day Air,Fortnightly,5,0.8,High Engagement,0.6552295918367347,High Value,1,0
247,35,Male,Accessories,Nevada,Spring,86,20,3.2,1,Yes,1,Yes,1,Venmo,Express,Bi-Weekly,6,0.9,High Engagement,0.6063775510204081,High Value,1,0
248,29,Male,Clothing,Montana,Spring,66,14,4.4,1,Yes,1,Yes,1,Debit Card,Standard,Weekly,7,1.0,High Engagement,0.4201530612244898,Mid Value,1,1
249,47,Male,Accessories,Pennsylvania,Winter,100,33,4.8,1,Yes,1,Yes,1,PayPal,Express,Weekly,7,1.0,High Engagement,0.8265306122448979,High Value,1,1
250,53,Male,Accessories,Alaska,Fall,47,18,4.2,1,Yes,1,Yes,1,Credit Card,Standard,Annually,1,0.4,Medium Engagement,0.3422193877551021,Low Value,1,1
251,33,Male,Clothing,Mississippi,Fall,25,9,4.0,1,Yes,1,Yes,1,Bank Transfer,Express,Weekly,7,1.0,High Engagement,0.11288265306122448,Low Value,1,1
252,21,Male,Accessories,Wyoming,Winter,51,34,2.5,1,Yes,1,Yes,1,PayPal,Standard,Annually,1,0.4,Medium Engagement,0.530484693877551,Mid Value,1,0
253,32,Male,Clothing,Delaware,Summer,41,33,3.9,1,Yes,1,Yes,1,Venmo,Free Shipping,Fortnightly,5,0.8,High Engagement,0.45778061224489797,Mid Value,1,0
254,52,Male,Footwear,Oklahoma,Winter,73,15,4.9,1,Yes,1,Yes,1,Bank Transfer,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.47410714285714284,Mid Value,1,1
255,67,Male,Accessories,Indiana,Winter,42,4,3.5,1,Yes,1,Yes,1,PayPal,Store Pickup,Bi-Weekly,6,0.9,High Engagement,0.1681122448979592,Low Value,1,0
256,43,Male,Accessories,Maryland,Spring,20,25,4.2,1,Yes,1,Yes,1,Debit Card,Free Shipping,Annually,1,0.4,Medium Engagement,0.24489795918367346,Low Value,1,1
257,58,Male,Accessories,South Dakota,Spring,30,20,4.7,1,Yes,1,Yes,1,Credit Card,Express,Every 3 Months,3,0.6,Medium Engagement,0.25637755102040816,Low Value,1,1
258,20,Male,Accessories,West Virginia,Summer,53,5,4.5,1,Yes,1,Yes,1,Credit Card,Express,Quarterly,3,0.6,Medium Engagement,0.24706632653061222,Low Value,1,1
259,61,Male,Accessories,Alabama,Spring,74,16,2.8,1,Yes,1,Yes,1,Cash,Express,Quarterly,3,0.6,Medium Engagement,0.49056122448979594,Mid Value,1,0
260,32,Male,Clothing,Louisiana,Fall,57,13,2.9,1,Yes,1,Yes,1,Debit Card,Standard,Annually,1,0.4,Medium Engagement,0.3536989795918367,Low Value,1,0
261,38,Male,Accessories,Montana,Winter,57,11,3.2,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.3332908163265306,Low Value,1,0
262,21,Male,Clothing,California,Winter,77,21,4.9,1,Yes,1,Yes,1,Credit Card,Standard,Annually,1,0.4,Medium Engagement,0.5603316326530612,Mid Value,1,1
263,37,Male,Clothing,Hawaii,Summer,40,6,3.8,0,Yes,1,Yes,1,Debit Card,Next Day Air,Annually,1,0.4,Medium Engagement,0.1760204081632653,Low Value,1,0
264,27,Male,Clothing,Iowa,Summer,46,29,4.3,1,Yes,1,Yes,1,Venmo,Store Pickup,Monthly,4,0.7,High Engagement,0.4482142857142857,Mid Value,1,1
265,36,Male,Clothing,Colorado,Fall,78,15,3.9,1,Yes,1,Yes,1,Cash,Store Pickup,Annually,1,0.4,Medium Engagement,0.5053571428571428,Mid Value,1,0
266,32,Male,Accessories,Michigan,Spring,59,17,3.2,1,Yes,1,Yes,1,Bank Transfer,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.40701530612244896,Mid Value,1,0
267,51,Male,Accessories,Louisiana,Summer,75,32,3.1,1,Yes,1,Yes,1,Credit Card,Express,Weekly,7,1.0,High Engagement,0.6600765306122449,High Value,1,0
268,64,Male,Clothing,Maryland,Spring,54,42,3.9,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.6308673469387756,High Value,1,0
269,68,Male,Footwear,Georgia,Spring,42,21,2.6,1,Yes,1,Yes,1,Cash,Store Pickup,Monthly,4,0.7,High Engagement,0.34158163265306124,Low Value,1,0
270,68,Male,Clothing,Georgia,Winter,44,9,3.3,1,Yes,1,Yes,1,Cash,Next Day Air,Bi-Weekly,6,0.9,High Engagement,0.2316326530612245,Low Value,1,0
271,33,Male,Clothing,North Dakota,Fall,52,16,4.6,1,Yes,1,Yes,1,Bank Transfer,Free Shipping,Annually,1,0.4,Medium Engagement,0.35306122448979593,Low Value,1,1
272,65,Male,Accessories,Maryland,Summer,69,42,4.6,1,Yes,1,Yes,1,Credit Card,Express,Fortnightly,5,0.8,High Engagement,0.7246173469387756,High Value,1,1
273,48,Male,Accessories,Oregon,Summer,26,37,4.4,1,Yes,1,Yes,1,Debit Card,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.4048469387755102,Mid Value,1,1
274,69,Male,Outerwear,North Dakota,Spring,33,32,4.2,1,Yes,1,Yes,1,Debit Card,Express,Quarterly,3,0.6,Medium Engagement,0.3975765306122449,Low Value,1,1
275,59,Male,Accessories,Maryland,Spring,32,28,3.0,1,Yes,1,Yes,1,Cash,Express,Bi-Weekly,6,0.9,High Engagement,0.35051020408163264,Low Value,1,0
276,48,Male,Accessories,Virginia,Winter,85,13,4.0,1,Yes,1,Yes,1,Credit Card,Express,Weekly,7,1.0,High Engagement,0.5286989795918368,Mid Value,1,1
277,25,Male,Clothing,South Dakota,Fall,30,11,3.5,1,Yes,1,Yes,1,Bank Transfer,Express,Fortnightly,5,0.8,High Engagement,0.16454081632653061,Low Value,1,0
278,29,Male,Clothing,Georgia,Winter,29,36,3.0,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Bi-Weekly,6,0.9,High Engagement,0.4133928571428572,Mid Value,1,0
279,57,Male,Clothing,Hawaii,Spring,95,23,3.7,1,Yes,1,Yes,1,Debit Card,Express,Annually,1,0.4,Medium Engagement,0.6932397959183674,High Value,1,0
280,23,Male,Footwear,Arkansas,Summer,69,37,4.0,1,Yes,1,Yes,1,Bank Transfer,Standard,Monthly,4,0.7,High Engagement,0.6735969387755103,High Value,1,1
281,45,Male,Footwear,Montana,Fall,69,21,4.2,1,Yes,1,Yes,1,Cash,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.5103316326530613,Mid Value,1,1
282,38,Male,Accessories,Oklahoma,Spring,61,22,2.5,1,Yes,1,Yes,1,Debit Card,Standard,Bi-Weekly,6,0.9,High Engagement,0.4705357142857143,Mid Value,1,0
283,21,Male,Clothing,Minnesota,Summer,94,9,3.0,1,Yes,1,Yes,1,Cash,2-Day Shipping,Monthly,4,0.7,High Engagement,0.5441326530612245,Mid Value,1,0
284,32,Male,Clothing,Montana,Fall,30,16,3.2,1,Yes,1,Yes,1,Venmo,Next Day Air,Annually,1,0.4,Medium Engagement,0.21556122448979592,Low Value,1,0
285,63,Male,Clothing,Ohio,Summer,45,4,3.5,1,Yes,1,Yes,1,PayPal,Standard,Quarterly,3,0.6,Medium Engagement,0.1868622448979592,Low Value,1,0
286,29,Male,Accessories,Kentucky,Summer,39,3,4.8,1,Yes,1,Yes,1,Debit Card,Express,Bi-Weekly,6,0.9,High Engagement,0.1391581632653061,Low Value,1,1
287,27,Male,Accessories,Nebraska,Summer,51,6,2.6,1,Yes,1,Yes,1,Debit Card,Store Pickup,Annually,1,0.4,Medium Engagement,0.2447704081632653,Low Value,1,0
288,56,Male,Accessories,Delaware,Spring,37,18,3.4,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Fortnightly,5,0.8,High Engagement,0.279719387755102,Low Value,1,0
289,30,Male,Clothing,North Carolina,Winter,62,34,3.7,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.599234693877551,High Value,1,0
290,49,Male,Outerwear,New York,Fall,85,26,4.5,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Monthly,4,0.7,High Engagement,0.6613520408163265,High Value,1,1
291,58,Male,Clothing,Colorado,Winter,33,50,3.7,1,Yes,1,Yes,1,PayPal,Standard,Weekly,7,1.0,High Engagement,0.58125,Mid Value,1,0
292,57,Male,Clothing,Delaware,Fall,26,40,3.3,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Monthly,4,0.7,High Engagement,0.43545918367346936,Mid Value,1,0
293,60,Male,Footwear,Utah,Spring,99,24,4.7,1,Yes,1,Yes,1,Cash,Free Shipping,Quarterly,3,0.6,Medium Engagement,0.7284438775510205,High Value,1,1
294,69,Male,Accessories,Connecticut,Spring,39,33,2.7,1,Yes,1,Yes,1,PayPal,Express,Annually,1,0.4,Medium Engagement,0.4452806122448979,Mid Value,1,0
295,70,Male,Clothing,New Jersey,Spring,20,19,4.6,1,Yes,1,Yes,1,Credit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.1836734693877551,Low Value,1,1
296,53,Male,Accessories,West Virginia,Winter,42,24,2.7,1,Yes,1,Yes,1,Credit Card,Store Pickup,Quarterly,3,0.6,Medium Engagement,0.3721938775510204,Low Value,1,0
297,25,Male,Footwear,Indiana,Spring,74,19,4.8,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Weekly,7,1.0,High Engagement,0.5211734693877551,Mid Value,1,1
298,48,Male,Footwear,Delaware,Summer,26,4,4.4,1,Yes,1,Yes,1,Credit Card,Standard,Bi-Weekly,6,0.9,High Engagement,0.06811224489795918,Low Value,1,1
299,69,Male,Clothing,Maryland,Winter,53,11,4.0,1,Yes,1,Yes,1,Venmo,Standard,Every 3 Months,3,0.6,Medium Engagement,0.3082908163265306,Low Value,1,1
